"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","KA1","EQD"
"04065099999","1916-01-31T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","09987,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-01-31T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","09950,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0028,1",
"04065099999","1916-02-01T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","250,1,N,0093,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","09904,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0000,1",
"04065099999","1916-02-01T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","250,1,N,0093,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","09913,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-01T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","250,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","09897,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0028,1",
"04065099999","1916-02-02T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","09872,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0000,1",
"04065099999","1916-02-02T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","09875,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-02T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09873,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0028,1",
"04065099999","1916-02-03T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09825,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-03T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09777,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-03T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09713,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1",
"04065099999","1916-02-04T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0022,1","+9999,9","09687,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-04T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0226,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09639,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-04T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09617,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1",
"04065099999","1916-02-05T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","09629,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-05T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09642,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-05T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09617,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1",
"04065099999","1916-02-06T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09555,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-06T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09573,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-06T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09625,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1",
"04065099999","1916-02-07T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09666,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-07T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0022,1","+9999,9","09687,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-07T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09727,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1",
"04065099999","1916-02-08T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09810,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-08T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","09898,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-08T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","-0028,1","+9999,9","09974,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0000,1",
"04065099999","1916-02-09T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0039,1","+9999,9","10096,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0061,1",
"04065099999","1916-02-09T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","020,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0039,1","+9999,9","10142,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-09T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","020,1,N,0093,1","99999,9,9,N","999999,9,N,9","-0028,1","+9999,9","10149,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0022,1",
"04065099999","1916-02-10T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10039,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0050,1",
"04065099999","1916-02-10T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0190,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","09987,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-10T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0190,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","09951,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-11T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09926,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0039,1",
"04065099999","1916-02-11T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09897,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-11T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09870,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1",
"04065099999","1916-02-12T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0026,1","22000,1,C,N","999999,9,N,9","-0011,1","+9999,9","09780,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-12T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09743,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-12T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09687,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-13T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09673,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-13T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09716,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-13T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","09751,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-14T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","020,1,N,0093,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","09753,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-14T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","020,1,N,0093,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","09754,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-14T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","360,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","09749,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0000,1",
"04065099999","1916-02-15T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","-0022,1","+9999,9","09749,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-15T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","-0011,1","+9999,9","09756,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-15T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0010,1","22000,1,C,N","999999,9,N,9","-0028,1","+9999,9","09756,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0000,1",
"04065099999","1916-02-16T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","250,1,N,0026,1","22000,1,C,N","999999,9,N,9","-0011,1","+9999,9","09829,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0028,1",
"04065099999","1916-02-16T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09854,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-16T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09883,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-17T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09950,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-17T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09987,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-17T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","09996,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-18T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0154,1","22000,1,C,N","999999,9,N,9","-0011,1","+9999,9","09991,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-18T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0093,1","22000,1,C,N","999999,9,N,9","+0011,1","+9999,9","09996,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-18T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0011,1","+9999,9","09986,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-19T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0190,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","09976,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-19T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0093,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09995,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-19T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","10040,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-20T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0067,1","22000,1,C,N","999999,9,N,9","-0011,1","+9999,9","10107,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-20T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","10186,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-20T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10253,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-21T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0154,1","22000,1,C,N","999999,9,N,9","+0011,1","+9999,9","10276,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-21T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","10279,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-21T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","10270,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0050,1",
"04065099999","1916-02-22T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","10231,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0000,1",
"04065099999","1916-02-22T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0039,1","+9999,9","10256,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-22T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0039,1","+9999,9","10255,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0050,1",
"04065099999","1916-02-23T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","10235,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0022,1",
"04065099999","1916-02-23T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0039,1","+9999,9","10240,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-23T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","10219,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0050,1",
"04065099999","1916-02-24T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","250,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0050,1","+9999,9","10189,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0022,1",
"04065099999","1916-02-24T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","10152,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-24T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","10146,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0061,1",
"04065099999","1916-02-25T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","-0022,1","+9999,9","10165,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0028,1",
"04065099999","1916-02-25T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","10159,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-25T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0022,1","+9999,9","10107,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0039,1",
"04065099999","1916-02-26T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","290,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0039,1","+9999,9","10056,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-02-26T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","10091,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-26T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","10094,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0039,1",
"04065099999","1916-02-27T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10093,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-27T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","10111,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-27T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","10133,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-02-28T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10166,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-02-28T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0046,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10191,1","07,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-28T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0026,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10194,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0000,1",
"04065099999","1916-02-29T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","050,1,N,0046,1","99999,9,9,N","999999,9,N,9","-0039,1","+9999,9","10177,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0039,1",
"04065099999","1916-02-29T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,N,9","-0050,1","+9999,9","10182,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-02-29T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","050,1,N,0046,1","99999,9,9,N","999999,9,N,9","-0061,1","+9999,9","10187,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0028,1",
"04065099999","1916-03-01T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","050,1,N,0046,1","99999,9,9,N","999999,9,N,9","-0061,1","+9999,9","10171,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0078,1",
"04065099999","1916-03-01T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","050,1,N,0046,1","99999,9,9,N","999999,9,N,9","-0061,1","+9999,9","10187,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-03-01T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","050,1,N,0067,1","99999,9,9,N","999999,9,N,9","-0061,1","+9999,9","10206,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0050,1",
"04065099999","1916-03-02T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,N,9","-0072,1","+9999,9","10217,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0078,1",
